Trip_ID,Date,Time,Pickup_Location,Drop_Location,Distance_km,Payment_Type,Passenger_Count,Driver_Rating,Fare_Amount,DateTime,Hour,DayOfWeek,Month,Year,DayOfMonth,Weekend,Time_Category,Peak_Hour,Fare_per_km,Trip_Category,Trip_Efficiency,Rating_Category,Rating_Bin,Route,Same_Location_Trip,Route_Popularity,Payment_Type_Encoded,Passenger_Group,Time_Multiplier,Day_Premium,Is_Weekend,Final_Multiplier
UBER0088,2025-01-01,13:03,Janakpuri,Mayur Vihar,23.11,Cash,3,3.8,430.42,2025-01-01 13:03:00,13,Wednesday,January,2025,1,False,Afternoon,Off-Peak,18.6248377325833,Long,0.8059211480996668,Average,Average,Janakpuri to Mayur Vihar,False,4,0,Small Group,1.0,1.0,0,1.0
UBER0089,2024-11-04,06:35,Noida Sector 15,Pitampura,14.22,Cash,3,3.4,217.43,2024-11-04 06:35:00,6,Monday,November,2024,4,False,Morning,Off-Peak,15.290436005625878,Medium,1.0752767936445764,Average,Poor,Noida Sector 15 to Pitampura,False,5,0,Small Group,1.0,1.0,0,1.0
UBER0090,2024-03-31,02:15,Chandni Chowk,Lajpat Nagar,9.5,Cash,4,3.0,162.96,2024-03-31 02:15:00,2,Sunday,March,2024,31,True,Night,Off-Peak,17.15368421052632,Medium,1.805650969529086,Average,Very Poor,Chandni Chowk to Lajpat Nagar,False,4,0,Large Group,1.4,1.25,1,1.75
UBER0091,2025-05-12,21:34,Rajouri Garden,Saket,24.49,Wallet,4,4.0,315.53,2025-05-12 21:34:00,21,Monday,May,2025,12,False,Night,Off-Peak,12.884034299714168,Long,0.5260936831243025,Good,Average,Rajouri Garden to Saket,False,11,2,Large Group,1.2,1.0,0,1.2
UBER0092,2025-08-26,22:49,IGI Airport,Lajpat Nagar,17.47,Wallet,1,3.3,215.16,2025-08-26 22:49:00,22,Tuesday,August,2025,26,False,Night,Off-Peak,12.315970234688038,Long,0.7049782618596473,Average,Poor,IGI Airport to Lajpat Nagar,False,6,2,Solo,1.4,1.0,0,1.4
UBER0093,2025-08-01,10:24,Kalkaji,Rohini,17.09,Wallet,2,3.7,209.0,2025-08-01 10:24:00,10,Friday,August,2025,1,False,Morning,Off-Peak,12.229373902867174,Long,0.7155865361537258,Average,Average,Kalkaji to Rohini,False,5,2,Couple,1.0,1.15,0,1.15
UBER0094,2025-07-11,09:55,Pitampura,Lajpat Nagar,28.74,Card,1,3.6,516.49,2025-07-11 09:55:00,9,Friday,July,2025,11,False,Morning,Peak,17.97112038970077,Long,0.6252999439701034,Average,Average,Pitampura to Lajpat Nagar,False,3,1,Solo,1.3,1.15,0,1.4949999999999999
UBER0095,2024-01-24,23:37,Kalkaji,Mayur Vihar,10.19,Cash,4,4.5,249.21,2024-01-24 23:37:00,23,Wednesday,January,2024,24,False,Night,Off-Peak,24.45632973503435,Medium,2.4000323586883563,Excellent,Good,Kalkaji to Mayur Vihar,False,5,0,Large Group,1.4,1.0,0,1.4
UBER0096,2025-11-27,10:39,Rajouri Garden,Vasant Kunj,2.64,Cash,3,4.7,37.27,2025-11-27 10:39:00,10,Thursday,November,2025,27,False,Morning,Off-Peak,14.117424242424242,Short,5.347509182736455,Excellent,Excellent,Rajouri Garden to Vasant Kunj,False,6,0,Small Group,1.0,1.0,0,1.0
UBER0097,2025-01-14,13:01,Dwarka,Janakpuri,27.89,Wallet,4,3.4,490.09,2025-01-14 13:01:00,13,Tuesday,January,2025,14,False,Afternoon,Off-Peak,17.572248117604875,Long,0.6300555079815301,Average,Poor,Dwarka to Janakpuri,False,9,2,Large Group,1.0,1.0,0,1.0
UBER0098,2025-09-24,08:39,Saket,Vasant Kunj,11.64,Wallet,4,3.7,149.22,2025-09-24 08:39:00,8,Wednesday,September,2025,24,False,Morning,Peak,12.819587628865978,Medium,1.1013391433733657,Average,Average,Saket to Vasant Kunj,False,6,2,Large Group,1.3,1.0,0,1.3
UBER0099,2025-01-23,02:32,Mayur Vihar,Janakpuri,11.03,Card,2,3.6,197.86,2025-01-23 02:32:00,2,Thursday,January,2025,23,False,Night,Off-Peak,17.938349954669086,Medium,1.6263236586282037,Average,Average,Mayur Vihar to Janakpuri,False,4,1,Couple,1.4,1.0,0,1.4
UBER0100,2025-07-06,07:36,Lajpat Nagar,Rajouri Garden,28.74,Wallet,3,4.1,496.53,2025-07-06 07:36:00,7,Sunday,July,2025,6,True,Morning,Peak,17.276617954070982,Long,0.6011349322919618,Good,Good,Lajpat Nagar to Rajouri Garden,False,5,2,Small Group,1.3,1.25,1,1.625
UBER0101,2024-02-26,13:53,Unknown,Karol Bagh,13.72,Cash,3,3.6,259.61,2024-02-26 13:53:00,13,Monday,February,2024,26,False,Afternoon,Off-Peak,18.92201166180758,Medium,1.3791553689364124,Average,Average,Unknown to Karol Bagh,False,4,0,Small Group,1.0,1.0,0,1.0
UBER0102,2024-01-03,21:44,Okhla,Greater Kailash,23.53,Card,1,4.0,328.02,2024-01-03 21:44:00,21,Wednesday,January,2024,3,False,Night,Off-Peak,13.940501487462813,Long,0.5924565018046244,Good,Average,Okhla to Greater Kailash,False,4,1,Solo,1.2,1.0,0,1.2
UBER0103,2024-09-22,14:43,Karol Bagh,Vasant Kunj,5.33,Card,1,4.1,81.09,2024-09-22 14:43:00,14,Sunday,September,2024,22,True,Afternoon,Off-Peak,15.213883677298313,Medium,2.8543871814818598,Good,Good,Karol Bagh to Vasant Kunj,False,5,1,Solo,1.0,1.25,1,1.25
UBER0104,2025-09-14,14:45,Unknown,Pitampura,21.65,Card,1,4.0,390.0,2025-09-14 14:45:00,14,Sunday,September,2025,14,True,Afternoon,Off-Peak,18.013856812933028,Long,0.832048813530394,Good,Average,Unknown to Pitampura,False,3,1,Solo,1.0,1.25,1,1.25
UBER0105,2024-08-29,06:37,Rajouri Garden,Vasant Kunj,29.32,Cash,1,3.4,558.26,2024-08-29 06:37:00,6,Thursday,August,2024,29,False,Morning,Off-Peak,19.04024556616644,Long,0.649394459964749,Average,Poor,Rajouri Garden to Vasant Kunj,False,6,0,Solo,1.0,1.0,0,1.0
UBER0106,2025-03-24,12:56,Greater Kailash,Noida Sector 15,3.92,Cash,1,4.4,68.31,2025-03-24 12:56:00,12,Monday,March,2025,24,False,Afternoon,Off-Peak,17.426020408163268,Short,4.445413369429406,Good,Good,Greater Kailash to Noida Sector 15,False,9,0,Solo,1.0,1.0,0,1.0
UBER0107,2024-04-15,12:30,Kalkaji,Rajouri Garden,3.06,Wallet,1,4.6,43.91,2024-04-15 12:30:00,12,Monday,April,2024,15,False,Afternoon,Off-Peak,14.349673202614378,Short,4.689435687128881,Excellent,Excellent,Kalkaji to Rajouri Garden,False,7,2,Solo,1.0,1.0,0,1.0
UBER0108,2025-04-07,04:39,Gurugram Cyber City,Rajouri Garden,11.73,Cash,4,3.9,219.66,2025-04-07 04:39:00,4,Monday,April,2025,7,False,Night,Off-Peak,18.726342710997443,Medium,1.5964486539639764,Average,Average,Gurugram Cyber City to Rajouri Garden,False,6,0,Large Group,1.4,1.0,0,1.4
UBER0109,2025-06-26,08:50,Saket,Saket,29.28,Wallet,3,3.3,398.62,2025-06-26 08:50:00,8,Thursday,June,2025,26,False,Morning,Peak,13.614071038251366,Long,0.4649614425632297,Average,Poor,Saket to Saket,True,6,2,Small Group,1.3,1.0,0,1.3
UBER0110,2024-11-24,00:40,Indraprastha,Gurugram Cyber City,21.04,Wallet,1,3.3,277.75,2024-11-24 00:40:00,0,Sunday,November,2024,24,True,Night,Off-Peak,13.201045627376427,Long,0.6274261229741648,Average,Poor,Indraprastha to Gurugram Cyber City,False,7,2,Solo,1.4,1.25,1,1.75
UBER0111,2025-02-21,10:22,Pitampura,Gurugram Cyber City,28.86,Wallet,1,3.6,560.52,2025-02-21 10:22:00,10,Friday,February,2025,21,False,Morning,Off-Peak,19.422037422037423,Long,0.6729742696478663,Average,Average,Pitampura to Gurugram Cyber City,False,3,2,Solo,1.0,1.15,0,1.15
UBER0112,2024-11-17,19:56,Karol Bagh,Noida Sector 15,10.43,Wallet,2,4.4,158.87,2024-11-17 19:56:00,19,Sunday,November,2024,17,True,Evening,Peak,15.232023010546502,Medium,1.4604048907523013,Good,Good,Karol Bagh to Noida Sector 15,False,4,2,Couple,1.35,1.25,1,1.6875
UBER0113,2025-01-05,20:57,Karol Bagh,Rohini,12.49,Wallet,2,4.1,197.96,2025-01-05 20:57:00,20,Sunday,January,2025,5,True,Evening,Off-Peak,15.849479583666934,Medium,1.2689735455297786,Good,Good,Karol Bagh to Rohini,False,6,2,Couple,1.2,1.25,1,1.5
UBER0114,2025-10-24,13:04,IGI Airport,Karol Bagh,5.39,Wallet,1,3.3,80.62,2025-10-24 13:04:00,13,Friday,October,2025,24,False,Afternoon,Off-Peak,14.957328385899816,Medium,2.775014542838556,Average,Poor,IGI Airport to Karol Bagh,False,5,2,Solo,1.0,1.15,0,1.15
UBER0115,2024-08-07,23:27,Janakpuri,Lajpat Nagar,23.76,Wallet,1,4.3,249.21,2024-08-07 23:27:00,23,Wednesday,August,2024,7,False,Night,Off-Peak,10.488636363636363,Long,0.4414409243954698,Good,Good,Janakpuri to Lajpat Nagar,False,5,2,Solo,1.4,1.0,0,1.4
UBER0116,2025-12-19,06:16,Greater Kailash,Vasant Kunj,11.28,Wallet,2,4.9,169.57,2025-12-19 06:16:00,6,Friday,December,2025,19,False,Morning,Off-Peak,15.032801418439716,Medium,1.3326951612091948,Excellent,Excellent,Greater Kailash to Vasant Kunj,False,4,2,Couple,1.0,1.15,0,1.15
UBER0117,2024-11-13,11:59,Rajouri Garden,Karol Bagh,6.58,Card,2,4.6,87.12,2024-11-13 11:59:00,11,Wednesday,November,2024,13,False,Morning,Off-Peak,13.240121580547113,Medium,2.0121765319980414,Excellent,Excellent,Rajouri Garden to Karol Bagh,False,7,1,Couple,1.0,1.0,0,1.0
UBER0118,2024-05-22,10:29,Karol Bagh,Chandni Chowk,16.03,Card,2,4.6,196.08,2024-05-22 10:29:00,10,Wednesday,May,2024,22,False,Morning,Off-Peak,12.232064878353087,Long,0.7630732924736797,Excellent,Excellent,Karol Bagh to Chandni Chowk,False,2,1,Couple,1.0,1.0,0,1.0
UBER0119,2024-11-12,14:51,Noida Sector 15,Noida Sector 15,29.35,Cash,3,4.4,434.47,2024-11-12 14:51:00,14,Tuesday,November,2024,12,False,Afternoon,Off-Peak,14.803066439522999,Long,0.5043634221302554,Good,Good,Noida Sector 15 to Noida Sector 15,True,4,0,Small Group,1.0,1.0,0,1.0
UBER0120,2024-12-14,21:39,Connaught Place,Janakpuri,28.13,Cash,1,4.6,361.5,2024-12-14 21:39:00,21,Saturday,December,2024,14,True,Night,Off-Peak,12.851048702452898,Long,0.4568449592055776,Excellent,Excellent,Connaught Place to Janakpuri,False,4,0,Solo,1.2,1.25,1,1.5
UBER0122,2025-10-06,04:27,Saket,Hauz Khas,11.16,Wallet,3,3.9,148.59,2025-10-06 04:27:00,4,Monday,October,2025,6,False,Night,Off-Peak,13.314516129032258,Medium,1.1930570008093422,Average,Average,Saket to Hauz Khas,False,8,2,Small Group,1.4,1.0,0,1.4
UBER0123,2024-02-26,12:12,Rohini,Lajpat Nagar,5.35,Wallet,2,4.0,79.03,2024-02-26 12:12:00,12,Monday,February,2024,26,False,Afternoon,Off-Peak,14.771962616822432,Medium,2.761114507817277,Good,Average,Rohini to Lajpat Nagar,False,5,2,Couple,1.0,1.0,0,1.0
UBER0124,2025-05-10,06:44,Greater Kailash,Dwarka,24.58,Cash,4,4.7,477.17,2025-05-10 06:44:00,6,Saturday,May,2025,10,True,Morning,Off-Peak,19.41293734743694,Long,0.7897858969665151,Excellent,Excellent,Greater Kailash to Dwarka,False,11,0,Large Group,1.0,1.25,1,1.25
UBER0125,2024-09-23,22:04,Greater Kailash,Lajpat Nagar,3.21,Cash,3,4.4,249.21,2024-09-23 22:04:00,22,Monday,September,2024,23,False,Night,Off-Peak,77.6355140186916,Short,24.18551838588523,Good,Good,Greater Kailash to Lajpat Nagar,False,5,0,Small Group,1.4,1.0,0,1.4
UBER0126,2025-01-12,05:52,Connaught Place,Saket,1.61,Cash,2,4.0,23.45,2025-01-12 05:52:00,5,Sunday,January,2025,12,True,Morning,Off-Peak,14.565217391304346,Short,9.04671887658655,Good,Average,Connaught Place to Saket,False,2,0,Couple,1.0,1.25,1,1.25
UBER0127,2025-12-25,19:04,Pitampura,Chandni Chowk,9.52,Card,3,3.4,249.21,2025-12-25 19:04:00,19,Thursday,December,2025,25,False,Evening,Peak,26.177521008403364,Medium,2.7497396017230424,Average,Poor,Pitampura to Chandni Chowk,False,2,1,Small Group,1.35,1.0,0,1.35
UBER0128,2025-07-08,19:00,Noida Sector 15,Rohini,29.85,Cash,4,3.9,380.03,2025-07-08 19:00:00,19,Tuesday,July,2025,8,False,Evening,Peak,12.731323283082075,Long,0.42650999273306783,Average,Average,Noida Sector 15 to Rohini,False,5,0,Large Group,1.35,1.0,0,1.35
UBER0129,2025-09-22,02:42,Lajpat Nagar,Noida Sector 15,17.2,Cash,1,3.6,328.09,2025-09-22 02:42:00,2,Monday,September,2025,22,False,Night,Off-Peak,19.075,Long,1.1090116279069768,Average,Average,Lajpat Nagar to Noida Sector 15,False,8,0,Solo,1.4,1.0,0,1.4
UBER0130,2025-10-23,03:09,Noida Sector 15,Connaught Place,13.44,Card,3,3.5,162.46,2025-10-23 03:09:00,3,Thursday,October,2025,23,False,Night,Off-Peak,12.08779761904762,Medium,0.8993897037981861,Average,Poor,Noida Sector 15 to Connaught Place,False,5,1,Small Group,1.4,1.0,0,1.4
UBER0131,2025-05-20,18:48,Connaught Place,Chandni Chowk,17.55,Card,1,4.7,216.16,2025-05-20 18:48:00,18,Tuesday,May,2025,20,False,Evening,Peak,12.316809116809116,Long,0.7018124852882687,Excellent,Excellent,Connaught Place to Chandni Chowk,False,3,1,Solo,1.35,1.0,0,1.35
UBER0132,2025-05-19,20:53,Karol Bagh,Lajpat Nagar,28.85,Cash,1,4.6,525.16,2025-05-19 20:53:00,20,Monday,May,2025,19,False,Evening,Off-Peak,18.203119584055457,Long,0.6309573512670869,Excellent,Excellent,Karol Bagh to Lajpat Nagar,False,4,0,Solo,1.2,1.0,0,1.2
UBER0133,2025-07-18,17:28,Janakpuri,Chandni Chowk,9.76,Card,4,4.2,179.28,2025-07-18 17:28:00,17,Friday,July,2025,18,False,Evening,Peak,18.368852459016395,Medium,1.8820545552270898,Good,Good,Janakpuri to Chandni Chowk,False,7,1,Large Group,1.35,1.15,0,1.5525
UBER0134,2025-02-06,12:52,Dwarka,Indraprastha,8.67,Cash,3,5.0,129.98,2025-02-06 12:52:00,12,Thursday,February,2025,6,False,Afternoon,Off-Peak,14.9919261822376,Medium,1.7291725700389389,Excellent,Excellent,Dwarka to Indraprastha,False,10,0,Small Group,1.0,1.0,0,1.0
UBER0135,2025-11-22,11:11,Karol Bagh,Karol Bagh,3.87,Card,1,4.1,61.14,2025-11-22 11:11:00,11,Saturday,November,2025,22,True,Morning,Off-Peak,15.7984496124031,Short,4.082286721551188,Good,Good,Karol Bagh to Karol Bagh,True,6,1,Solo,1.0,1.25,1,1.25
UBER0136,2025-09-21,10:44,Vasant Kunj,Chandni Chowk,15.65,Cash,2,4.5,301.29,2025-09-21 10:44:00,10,Sunday,September,2025,21,True,Morning,Off-Peak,19.251757188498402,Long,1.2301442292970224,Excellent,Good,Vasant Kunj to Chandni Chowk,False,3,0,Couple,1.0,1.25,1,1.25
UBER0137,2025-02-17,15:02,Mayur Vihar,Vasant Kunj,20.74,Wallet,4,4.8,276.66,2025-02-17 15:02:00,15,Monday,February,2025,17,False,Afternoon,Off-Peak,13.339440694310513,Long,0.6431745754248078,Excellent,Excellent,Mayur Vihar to Vasant Kunj,False,8,2,Large Group,1.0,1.0,0,1.0
UBER0138,2024-06-19,05:15,Janakpuri,Rajouri Garden,5.9,Cash,2,3.5,106.29,2024-06-19 05:15:00,5,Wednesday,June,2024,19,False,Morning,Off-Peak,18.015254237288136,Medium,3.0534329215742604,Average,Poor,Janakpuri to Rajouri Garden,False,7,0,Couple,1.0,1.0,0,1.0
UBER0139,2024-04-03,07:30,Connaught Place,Indraprastha,13.47,Wallet,2,3.0,229.1,2024-04-03 07:30:00,7,Wednesday,April,2024,3,False,Morning,Peak,17.008166295471415,Medium,1.2626701035984718,Average,Very Poor,Connaught Place to Indraprastha,False,3,2,Couple,1.3,1.0,0,1.3
UBER0140,2025-07-26,17:42,Lajpat Nagar,Mayur Vihar,8.56,Card,1,4.1,122.35,2025-07-26 17:42:00,17,Saturday,July,2025,26,True,Evening,Peak,14.29322429906542,Medium,1.6697691938160537,Good,Good,Lajpat Nagar to Mayur Vihar,False,7,1,Solo,1.35,1.25,1,1.6875
UBER0141,2025-05-04,19:49,Noida Sector 15,Lajpat Nagar,17.05,Wallet,4,4.7,308.01,2025-05-04 19:49:00,19,Sunday,May,2025,4,True,Evening,Peak,18.065102639296185,Long,1.0595368116889259,Excellent,Excellent,Noida Sector 15 to Lajpat Nagar,False,6,2,Large Group,1.35,1.25,1,1.6875
UBER0142,2024-06-15,09:22,Greater Kailash,Gurugram Cyber City,7.19,Cash,1,4.0,115.11,2024-06-15 09:22:00,9,Saturday,June,2024,15,True,Morning,Peak,16.00973574408901,Medium,2.2266670019595285,Good,Average,Greater Kailash to Gurugram Cyber City,False,6,0,Solo,1.3,1.25,1,1.625
UBER0143,2025-06-21,08:16,Lajpat Nagar,Hauz Khas,15.4,Wallet,1,3.2,219.3,2025-06-21 08:16:00,8,Saturday,June,2025,21,True,Morning,Peak,14.240259740259742,Long,0.9246921909259572,Average,Poor,Lajpat Nagar to Hauz Khas,False,5,2,Solo,1.3,1.25,1,1.625
UBER0144,2025-01-30,01:20,Karol Bagh,Kalkaji,22.29,Cash,3,4.6,364.93,2025-01-30 01:20:00,1,Thursday,January,2025,30,False,Night,Off-Peak,16.371915657245403,Long,0.73449599180105,Excellent,Excellent,Karol Bagh to Kalkaji,False,8,0,Small Group,1.4,1.0,0,1.4
UBER0145,2024-10-10,09:34,Noida Sector 15,Greater Kailash,1.4,Card,3,4.5,22.97,2024-10-10 09:34:00,9,Thursday,October,2024,10,False,Morning,Peak,16.40714285714286,Short,11.719387755102042,Excellent,Good,Noida Sector 15 to Greater Kailash,False,6,1,Small Group,1.3,1.0,0,1.3
UBER0146,2025-06-16,13:30,Okhla,Hauz Khas,10.64,Card,2,3.5,148.34,2025-06-16 13:30:00,13,Monday,June,2025,16,False,Afternoon,Off-Peak,13.94172932330827,Medium,1.310312906325965,Average,Poor,Okhla to Hauz Khas,False,5,1,Couple,1.0,1.0,0,1.0
UBER0147,2024-07-10,05:30,Connaught Place,Okhla,25.23,Cash,4,3.2,479.54,2024-07-10 05:30:00,5,Wednesday,July,2024,10,False,Morning,Off-Peak,19.00673801030519,Long,0.7533388034207369,Average,Poor,Connaught Place to Okhla,False,5,0,Large Group,1.0,1.0,0,1.0
UBER0148,2025-07-15,18:20,Lajpat Nagar,Gurugram Cyber City,26.16,Card,3,4.0,373.09,2025-07-15 18:20:00,18,Tuesday,July,2025,15,False,Evening,Peak,14.261850152905197,Long,0.5451777581385778,Good,Average,Lajpat Nagar to Gurugram Cyber City,False,7,1,Small Group,1.35,1.0,0,1.35
UBER0149,2024-07-29,01:51,Lajpat Nagar,IGI Airport,18.88,Card,1,3.6,244.9,2024-07-29 01:51:00,1,Monday,July,2024,29,False,Night,Off-Peak,12.971398305084747,Long,0.6870444017523701,Average,Average,Lajpat Nagar to IGI Airport,False,6,1,Solo,1.4,1.0,0,1.4
UBER0150,2024-05-16,08:34,Rohini,Okhla,2.52,Cash,3,4.8,38.41,2024-05-16 08:34:00,8,Thursday,May,2024,16,False,Morning,Peak,15.24206349206349,Short,6.048437893675988,Excellent,Excellent,Rohini to Okhla,False,9,0,Small Group,1.3,1.0,0,1.3
UBER0151,2025-08-26,04:33,Mayur Vihar,Chandni Chowk,10.11,Card,2,3.5,185.18,2025-08-26 04:33:00,4,Tuesday,August,2025,26,False,Night,Off-Peak,18.316518298714147,Medium,1.8117228782110928,Average,Poor,Mayur Vihar to Chandni Chowk,False,11,1,Couple,1.4,1.0,0,1.4
UBER0152,2024-06-29,14:35,Lajpat Nagar,Janakpuri,16.84,Wallet,2,3.3,267.69,2024-06-29 14:35:00,14,Saturday,June,2024,29,True,Afternoon,Off-Peak,15.896080760095012,Long,0.9439477886042169,Average,Poor,Lajpat Nagar to Janakpuri,False,2,2,Couple,1.0,1.25,1,1.25
UBER0153,2024-05-02,01:27,Vasant Kunj,Karol Bagh,8.8,Card,1,3.5,161.79,2024-05-02 01:27:00,1,Thursday,May,2024,2,False,Night,Off-Peak,18.38522727272727,Medium,2.089230371900826,Average,Poor,Vasant Kunj to Karol Bagh,False,5,1,Solo,1.4,1.0,0,1.4
UBER0154,2024-02-18,16:34,Okhla,Saket,22.91,Cash,2,4.7,433.41,2024-02-18 16:34:00,16,Sunday,February,2024,18,True,Afternoon,Off-Peak,18.91793976429507,Long,0.8257503170796626,Excellent,Excellent,Okhla to Saket,False,4,0,Couple,1.0,1.25,1,1.25
UBER0155,2024-10-08,04:21,Dwarka,Hauz Khas,25.84,Cash,4,4.4,419.32,2024-10-08 04:21:00,4,Tuesday,October,2024,8,False,Night,Off-Peak,16.227554179566564,Long,0.6280013227386441,Good,Good,Dwarka to Hauz Khas,False,6,0,Large Group,1.4,1.0,0,1.4
UBER0156,2024-04-30,10:45,Vasant Kunj,Hauz Khas,25.02,Cash,3,3.9,369.78,2024-04-30 10:45:00,10,Tuesday,April,2024,30,False,Morning,Off-Peak,14.779376498800959,Long,0.5907024979536755,Average,Average,Vasant Kunj to Hauz Khas,False,5,0,Small Group,1.0,1.0,0,1.0
UBER0157,2024-08-18,16:48,Kalkaji,Connaught Place,3.6,Wallet,3,3.6,62.28,2024-08-18 16:48:00,16,Sunday,August,2024,18,True,Afternoon,Off-Peak,17.3,Short,4.805555555555555,Average,Average,Kalkaji to Connaught Place,False,7,2,Small Group,1.0,1.25,1,1.25
UBER0158,2024-11-30,05:09,Gurugram Cyber City,Lajpat Nagar,23.23,Wallet,2,4.9,451.01,2024-11-30 05:09:00,5,Saturday,November,2024,30,True,Morning,Off-Peak,19.41498062849763,Long,0.835771873805322,Excellent,Excellent,Gurugram Cyber City to Lajpat Nagar,False,5,2,Couple,1.0,1.25,1,1.25
UBER0159,2025-04-01,17:04,IGI Airport,Dwarka,8.17,Card,4,3.8,145.03,2025-04-01 17:04:00,17,Tuesday,April,2025,1,False,Evening,Peak,17.751529987760097,Medium,2.1727698883427293,Average,Average,IGI Airport to Dwarka,False,11,1,Large Group,1.35,1.0,0,1.35
UBER0160,2024-07-11,20:36,Kalkaji,Okhla,26.81,Wallet,2,3.9,356.57,2024-07-11 20:36:00,20,Thursday,July,2024,11,False,Evening,Off-Peak,13.299888101454682,Long,0.49607937715235667,Average,Average,Kalkaji to Okhla,False,4,2,Couple,1.2,1.0,0,1.2
UBER0161,2024-07-08,21:12,Kalkaji,IGI Airport,10.91,Cash,1,4.9,152.2,2024-07-08 21:12:00,21,Monday,July,2024,8,False,Night,Off-Peak,13.950504124656277,Medium,1.2786896539556625,Excellent,Excellent,Kalkaji to IGI Airport,False,3,0,Solo,1.2,1.0,0,1.2
UBER0162,2024-12-15,19:10,Kalkaji,Rohini,11.27,Card,1,3.8,139.94,2024-12-15 19:10:00,19,Sunday,December,2024,15,True,Evening,Peak,12.4170363797693,Medium,1.1017778509112068,Average,Average,Kalkaji to Rohini,False,5,1,Solo,1.35,1.25,1,1.6875
UBER0163,2025-10-27,18:21,Unknown,Rajouri Garden,21.37,Wallet,2,4.5,423.03,2025-10-27 18:21:00,18,Monday,October,2025,27,False,Evening,Peak,19.79550772110435,Long,0.9263223079599602,Excellent,Good,Unknown to Rajouri Garden,False,4,2,Couple,1.35,1.0,0,1.35
UBER0164,2025-07-29,00:18,Lajpat Nagar,Lajpat Nagar,19.43,Wallet,1,3.5,316.2,2025-07-29 00:18:00,0,Tuesday,July,2025,29,False,Night,Off-Peak,16.273803396809058,Long,0.8375606483175017,Average,Poor,Lajpat Nagar to Lajpat Nagar,True,7,2,Solo,1.4,1.0,0,1.4
UBER0165,2024-09-17,04:55,Chandni Chowk,Rajouri Garden,6.64,Card,4,3.5,127.96,2024-09-17 04:55:00,4,Tuesday,September,2024,17,False,Night,Off-Peak,19.271084337349397,Medium,2.90227173755262,Average,Poor,Chandni Chowk to Rajouri Garden,False,3,1,Large Group,1.4,1.0,0,1.4
UBER0166,2025-05-11,14:26,Rohini,Janakpuri,28.43,Card,1,3.0,484.35,2025-05-11 14:26:00,14,Sunday,May,2025,11,True,Afternoon,Off-Peak,17.036581076327824,Long,0.5992466083829695,Average,Very Poor,Rohini to Janakpuri,False,5,1,Solo,1.0,1.25,1,1.25
UBER0167,2025-07-22,18:13,Indraprastha,Rohini,1.11,Wallet,2,5.0,249.21,2025-07-22 18:13:00,18,Tuesday,July,2025,22,False,Evening,Peak,224.5135135135135,Short,202.26442658875087,Excellent,Excellent,Indraprastha to Rohini,False,9,2,Couple,1.35,1.0,0,1.35
UBER0168,2025-10-21,20:18,Rajouri Garden,Hauz Khas,11.34,Wallet,1,3.7,224.5,2025-10-21 20:18:00,20,Tuesday,October,2025,21,False,Evening,Off-Peak,19.797178130511465,Medium,1.7457829039251733,Average,Average,Rajouri Garden to Hauz Khas,False,4,2,Solo,1.2,1.0,0,1.2
UBER0169,2024-03-14,17:00,Kalkaji,Indraprastha,7.69,Card,3,4.8,120.99,2024-03-14 17:00:00,17,Thursday,March,2024,14,False,Evening,Peak,15.733420026007801,Medium,2.0459583908982837,Excellent,Excellent,Kalkaji to Indraprastha,False,3,1,Small Group,1.35,1.0,0,1.35
UBER0170,2024-04-20,03:01,Mayur Vihar,Greater Kailash,1.32,Wallet,1,4.8,16.69,2024-04-20 03:01:00,3,Saturday,April,2024,20,True,Night,Off-Peak,12.643939393939394,Short,9.578741965105602,Excellent,Excellent,Mayur Vihar to Greater Kailash,False,4,2,Solo,1.4,1.25,1,1.75
UBER0171,2024-01-05,22:59,Kalkaji,Vasant Kunj,6.02,Cash,4,4.0,102.23,2024-01-05 22:59:00,22,Friday,January,2024,5,False,Night,Off-Peak,16.98172757475083,Medium,2.8208849791944903,Good,Average,Kalkaji to Vasant Kunj,False,5,0,Large Group,1.4,1.15,0,1.6099999999999999
UBER0172,2025-03-30,21:44,Noida Sector 15,IGI Airport,7.09,Card,4,4.0,112.26,2025-03-30 21:44:00,21,Sunday,March,2025,30,True,Night,Off-Peak,15.833568406205925,Medium,2.2332254451630362,Good,Average,Noida Sector 15 to IGI Airport,False,7,1,Large Group,1.2,1.25,1,1.5
UBER0173,2025-07-02,23:44,Connaught Place,Rajouri Garden,16.23,Card,4,4.9,230.24,2025-07-02 23:44:00,23,Wednesday,July,2025,2,False,Night,Off-Peak,14.18607516943931,Long,0.8740650135205982,Excellent,Excellent,Connaught Place to Rajouri Garden,False,3,1,Large Group,1.4,1.0,0,1.4
UBER0174,2024-07-28,10:11,Okhla,Mayur Vihar,22.59,Cash,3,3.8,433.2,2024-07-28 10:11:00,10,Sunday,July,2024,28,True,Morning,Off-Peak,19.176626826029217,Long,0.8488989298817715,Average,Average,Okhla to Mayur Vihar,False,2,0,Small Group,1.0,1.25,1,1.25
